ECRProductUID,ECRProductSKU,ECRProductDimensionUID,ECRProductDimensionSKU,AgeBand,TicketType,StartDate,EndDate,ImageUrls,Microsite,Name,Description,TicketFullfillmentInstructions
EFF5D152-2363-43B0-B932-819C35E9D409,11160,C80419BA-A9FD-4D76-82BB-07D242CB6B64,946,Adult ,Attractions,2015-09-30,,,dubai,"Desert Nature Trail Car","Desert Nature Trail Car",""
EFF5D152-2363-43B0-B932-819C35E9D409,11160,48DF8E4E-885C-43F6-BA5C-6CB607636D26,11160,,Attractions,2015-09-30,,,dubai,"Desert Nature Trail Car","Desert Nature Trail Car",""
8156D9C2-3ACA-4924-87FF-BF8AE7C4AB7E,11170,A0F2423A-620B-4A5A-BFD4-9731E1484FF6,715,Adult ,Attractions,2015-10-09,,,dubai,"Desert Nature Trail Per Head","Desert Nature Trail Per Head",""
8156D9C2-3ACA-4924-87FF-BF8AE7C4AB7E,11170,44A73EEF-8D16-4BC3-8BD2-3C613C522635,11170,,Attractions,2015-10-09,,,dubai,"Desert Nature Trail Per Head","Desert Nature Trail Per Head",""
1DEB8162-ACB9-425F-B6E9-C5C3907D4354,1186,E3259CED-7A89-4396-8BB9-34A4E09E5BD2,1186,,Attractions,2015-09-21,,,dubai,"Desert Safari and BBQ Dinner","Desert Safari and BBQ Dinner",""
1DEB8162-ACB9-425F-B6E9-C5C3907D4354,1186,0566CE36-89E8-43F1-8111-913B86A9E3F1,872EC271-3C3A-4432-99B5-87B95C5B7581,Adult ,Attractions,2015-09-21,,,dubai,"Desert Safari and BBQ Dinner","Desert Safari and BBQ Dinner",""
1DEB8162-ACB9-425F-B6E9-C5C3907D4354,1186,C8DC64D3-E612-49FD-ADC7-B972E13028AA,D8209D3F-F44A-487D-8CAA-4C67C4B42F3F,Child,Attractions,2015-09-21,,,dubai,"Desert Safari and BBQ Dinner","Desert Safari and BBQ Dinner",""
53707924-4FC5-48A0-A6E3-026E3C3C1A08,11017,7FE2C974-F3BD-4492-986C-C25AD4E90450,11017CH,Child,Attractions,2015-09-09,,,dubai,"Desert Safari","Desert Safari","Desert Safari"
53707924-4FC5-48A0-A6E3-026E3C3C1A08,11017,6FB32BFB-F915-449B-B953-08C9E117A082,11017AD,Adult ,Attractions,2015-09-09,,,dubai,"Desert Safari","Desert Safari","Desert Safari"
53707924-4FC5-48A0-A6E3-026E3C3C1A08,11017,4869E668-B9C6-4460-A439-D073E2EE8FFB,101,,Attractions,2015-09-09,,,dubai,"Desert Safari","Desert Safari","Desert Safari"
DC363A75-355D-4620-95FA-BE3BA32AB845,11155,AFC436CE-7639-4D74-B7CD-CFB5C7655505,940,Adult ,Attractions,2015-09-30,,,dubai,"Detee Putt Indoor Mini Golf Group Entry","Detee Putt Indoor Mini Golf Group Entry",""
DC363A75-355D-4620-95FA-BE3BA32AB845,11155,35C5CBB6-8DED-45A9-A2BF-515D3BB2D7C1,11155,,Attractions,2015-09-30,,,dubai,"Detee Putt Indoor Mini Golf Group Entry","Detee Putt Indoor Mini Golf Group Entry",""
35BBB7B5-96D1-4F4E-A5EC-F4E2B874C8C1,11154,35726FA5-84C2-46F6-97EE-BE6671838F88,939,Adult ,Attractions,2015-09-30,,,dubai,"Detee Putt Indoor Mini Golf Individual","Detee Putt Indoor Mini Golf Individual",""
35BBB7B5-96D1-4F4E-A5EC-F4E2B874C8C1,11154,18A943C2-B9B9-41AF-8677-7D2B529B6CFB,11154,,Attractions,2015-09-30,,,dubai,"Detee Putt Indoor Mini Golf Individual","Detee Putt Indoor Mini Golf Individual",""
2958E523-4CE9-42BB-A8AA-EBD6726E03E4,11019,0E5D8643-3FE1-4674-89A5-B497CBA2F1AF,11019CH,Child,Attractions,2015-09-09,,,dubai,"Dinner Dhow Cruise","Dinner Dhow Cruise","Dinner Dhow Cruise"
2958E523-4CE9-42BB-A8AA-EBD6726E03E4,11019,1B9BE3CD-4F64-497A-937B-46550CE040B3,11019AD,Adult ,Attractions,2015-09-09,,,dubai,"Dinner Dhow Cruise","Dinner Dhow Cruise","Dinner Dhow Cruise"
2958E523-4CE9-42BB-A8AA-EBD6726E03E4,11019,81C5455F-7DD4-4E1B-9627-DCD528322731,103,,Attractions,2015-09-09,,,dubai,"Dinner Dhow Cruise","Dinner Dhow Cruise","Dinner Dhow Cruise"
F482726F-CA68-4B4E-8933-CB69AD27013B,11145,85C74157-5FEE-414C-89F2-53844DB19A13,930,Adult ,Attractions,2015-09-30,,,dubai,"Dolphin Bay Adventure","Dolphin Bay Adventure",""
F482726F-CA68-4B4E-8933-CB69AD27013B,11145,0C40B60D-0520-43A6-BE86-A8AB3700525E,11145,,Attractions,2015-09-30,,,dubai,"Dolphin Bay Adventure","Dolphin Bay Adventure",""
2C9A44E3-764B-490D-9803-9A6DC00C4887,11144,DBDDB564-CBAB-4986-9021-7BF1D13CC1C7,929,Adult ,Attractions,2015-09-30,,,dubai,"Dolphin Bay Encounter","Dolphin Bay Encounter",""
2C9A44E3-764B-490D-9803-9A6DC00C4887,11144,58DCEAC9-0753-472A-8AFB-EABF7594E4B9,11144,,Attractions,2015-09-30,,,dubai,"Dolphin Bay Encounter","Dolphin Bay Encounter",""
5F17D153-90C0-4D0D-B3C1-0025E303C548,11146,82659F03-405D-4595-84BB-B7A0CBCFB019,11146,,Attractions,2015-09-30,,,dubai,"Dolphin Bay Photo Fun","Dolphin Bay Photo Fun",""
5F17D153-90C0-4D0D-B3C1-0025E303C548,11146,FC939F46-A12F-442C-9692-419B0681CC3A,931,Adult ,Attractions,2015-09-30,,,dubai,"Dolphin Bay Photo Fun","Dolphin Bay Photo Fun",""
274F75D9-AFA1-469B-86B5-59DE798CA64C,11147,F277A2CE-7CDE-487C-9711-4DCD01C7A519,11147,,Attractions,2015-09-30,,,dubai,"Dolphin Scuba Dive","Dolphin Scuba Dive",""
274F75D9-AFA1-469B-86B5-59DE798CA64C,11147,77324DA4-A0C8-4F0C-9D29-6A58D7360C5E,932,Adult ,Attractions,2015-09-30,,,dubai,"Dolphin Scuba Dive","Dolphin Scuba Dive",""
C67FD18B-9C95-42F2-9A45-B01E924927DA,11115,3C2B3D8A-450A-4BE8-928E-528146F45E77,3A3EBB8A-4B8C-454E-80F0-14866646043C,Adult ,Attractions,2015-09-21,,,dubai,"Dubai Aquarium and Underwater Zoo","Dubai Aquarium and Underwater Zoo",""
C67FD18B-9C95-42F2-9A45-B01E924927DA,11115,A870F4B2-6FCB-450E-B474-0D3D92CD11E5,CC4910A1-0033-4F94-BE42-0C7B05F1A6C4,Child,Attractions,2015-09-21,,,dubai,"Dubai Aquarium and Underwater Zoo","Dubai Aquarium and Underwater Zoo",""
C67FD18B-9C95-42F2-9A45-B01E924927DA,11115,92DF74E1-E1A6-4EC2-A230-E5D27F1F656A,11115,,Attractions,2015-09-21,,,dubai,"Dubai Aquarium and Underwater Zoo","Dubai Aquarium and Underwater Zoo",""
770FAE16-7691-478E-AAFE-1D0FD4DC2D37,11102,D59742C9-0A5A-470A-AD67-E433BA2FFF0C,11102,,Attractions,2015-09-21,,,dubai,"Dubai Creek Dhow Dinner Cruise","Dubai Creek Dhow Dinner Cruise",""
770FAE16-7691-478E-AAFE-1D0FD4DC2D37,11102,844E9FF5-C79F-46B8-A706-0C7758D5B3FB,7EFC7F67-F3EF-4042-B9C8-FB40414D2B7D,Adult ,Attractions,2015-09-21,,,dubai,"Dubai Creek Dhow Dinner Cruise","Dubai Creek Dhow Dinner Cruise",""
770FAE16-7691-478E-AAFE-1D0FD4DC2D37,11102,1BC85213-066F-4263-B41E-A89A1E8AAA0D,8FE0F4D9-6655-4BFA-9A28-02FA2BC87F60,Child,Attractions,2015-09-21,,,dubai,"Dubai Creek Dhow Dinner Cruise","Dubai Creek Dhow Dinner Cruise",""
1016A532-EEB9-4EF3-84D8-4769ED54BB57,11135,76C56B73-D611-4EE0-974F-BE32BDB551BB,912,Child,Attractions,2015-09-30,,,dubai,"Dubai Dolphin VIP 11am Mon and Fri","Dubai Dolphin VIP 11am Mon and Fri",""
1016A532-EEB9-4EF3-84D8-4769ED54BB57,11135,00FE05E0-F62E-40D5-9520-3F64778BBA86,911,Adult ,Attractions,2015-09-30,,,dubai,"Dubai Dolphin VIP 11am Mon and Fri","Dubai Dolphin VIP 11am Mon and Fri",""
1016A532-EEB9-4EF3-84D8-4769ED54BB57,11135,4B29B5A2-8B48-40FE-9227-CECF8049F0A3,11135,,Attractions,2015-09-30,,,dubai,"Dubai Dolphin VIP 11am Mon and Fri","Dubai Dolphin VIP 11am Mon and Fri",""
B3A15A7F-D3DB-4899-A228-DB8527EBCF41,11136,05102F8E-D51F-4CCC-828C-D5EB07101A8E,11136,,Attractions,2015-09-30,,,dubai,"Dubai Dolphin VIP 11am Show Tue to Thur","Dubai Dolphin VIP 11am Show Tue to Thur",""
B3A15A7F-D3DB-4899-A228-DB8527EBCF41,11136,20507C8F-2C82-4F3E-854C-446E1A3338F1,913,Adult ,Attractions,2015-09-30,,,dubai,"Dubai Dolphin VIP 11am Show Tue to Thur","Dubai Dolphin VIP 11am Show Tue to Thur",""
B3A15A7F-D3DB-4899-A228-DB8527EBCF41,11136,9207ED6D-0D37-45B0-8DAC-71AE00B56690,914,Child,Attractions,2015-09-30,,,dubai,"Dubai Dolphin VIP 11am Show Tue to Thur","Dubai Dolphin VIP 11am Show Tue to Thur",""
E765450D-CBD0-4438-AE09-AE1A4928E736,11137,D6221FCF-1448-4008-9529-84251FBABC81,915,Adult ,Attractions,2015-09-30,,,dubai,"Dubai Dolphin VIP 3pm Show Fri and Sat","Dubai Dolphin VIP 3pm Show Fri and Sat",""
E765450D-CBD0-4438-AE09-AE1A4928E736,11137,B6C248F2-CFBB-485A-9F3C-50344430F809,916,Child,Attractions,2015-09-30,,,dubai,"Dubai Dolphin VIP 3pm Show Fri and Sat","Dubai Dolphin VIP 3pm Show Fri and Sat",""
E765450D-CBD0-4438-AE09-AE1A4928E736,11137,09B73585-09B5-483A-96BC-30415A2DE946,11137,,Attractions,2015-09-30,,,dubai,"Dubai Dolphin VIP 3pm Show Fri and Sat","Dubai Dolphin VIP 3pm Show Fri and Sat",""
500FBAE5-2A59-4F8B-AC21-FFDA85257684,11134,70A0CAA1-F7CE-4BE0-B2B9-7AAAF3195024,909,Adult ,Attractions,2015-09-30,,,dubai,"Dubai Dolphin VIP 6pm Show Mon to Sat","Dubai Dolphin VIP 6pm Show Mon to Sat",""
500FBAE5-2A59-4F8B-AC21-FFDA85257684,11134,F2D8D488-8A4E-4F4F-BE71-BD30E50C999E,11134,,Attractions,2015-09-30,,,dubai,"Dubai Dolphin VIP 6pm Show Mon to Sat","Dubai Dolphin VIP 6pm Show Mon to Sat",""
500FBAE5-2A59-4F8B-AC21-FFDA85257684,11134,CC963CA3-2F75-48CD-966F-B330679E57A7,910,Child,Attractions,2015-09-30,,,dubai,"Dubai Dolphin VIP 6pm Show Mon to Sat","Dubai Dolphin VIP 6pm Show Mon to Sat",""
48E6A81D-A0CE-42C4-A29E-C1D6F8149CC1,11138,9B8E082B-C5BB-40AA-A6AF-C619B8FB7175,918,Child,Attractions,2015-09-30,,,dubai,"Dubai Dolphinarium 11am Show Mon and Fri","Dubai Dolphinarium 11am Show Mon and Fri",""
48E6A81D-A0CE-42C4-A29E-C1D6F8149CC1,11138,4F3258EF-A1B3-4551-A32F-24A7BBA0FB1B,11138,,Attractions,2015-09-30,,,dubai,"Dubai Dolphinarium 11am Show Mon and Fri","Dubai Dolphinarium 11am Show Mon and Fri",""
48E6A81D-A0CE-42C4-A29E-C1D6F8149CC1,11138,B32388CE-2DCB-48A8-ABCC-5B2556052541,917,Adult ,Attractions,2015-09-30,,,dubai,"Dubai Dolphinarium 11am Show Mon and Fri","Dubai Dolphinarium 11am Show Mon and Fri",""
CB7362E6-1A32-439C-B782-672FFA1AE5CC,11024,EFD5DAC3-00FD-4389-AE87-3971E352EFB2,11024AD,Adult ,Attractions,2015-09-30,,,dubai,"Dubai Dolphinarium 11am Show Tue to Thur","Dubai Dolphinarium 11am Show Tue to Thur","Dubai Dolphinarium 11am Show Tues to Thur"
CB7362E6-1A32-439C-B782-672FFA1AE5CC,11024,3BFE7ABD-A340-419E-AD32-C2C576BDC601,108,,Attractions,2015-09-30,,,dubai,"Dubai Dolphinarium 11am Show Tue to Thur","Dubai Dolphinarium 11am Show Tue to Thur","Dubai Dolphinarium 11am Show Tues to Thur"
CB7362E6-1A32-439C-B782-672FFA1AE5CC,11024,672FB7EC-7EB1-40CF-890E-9A0EA6A88836,11024CH,Child,Attractions,2015-09-30,,,dubai,"Dubai Dolphinarium 11am Show Tue to Thur","Dubai Dolphinarium 11am Show Tue to Thur","Dubai Dolphinarium 11am Show Tues to Thur"
931CCD27-0E31-45EC-B70D-2AB2B9114A5D,11139,4300F27E-AC09-4CE4-8486-9C86C3042E2B,920,Child,Attractions,2015-09-30,,,dubai,"Dubai Dolphinarium 3pm Show Fri and Sat","Dubai Dolphinarium 3pm Show Fri and Sat",""
931CCD27-0E31-45EC-B70D-2AB2B9114A5D,11139,D661C636-DA18-4EB1-9317-A32B0C61BF9B,11139,,Attractions,2015-09-30,,,dubai,"Dubai Dolphinarium 3pm Show Fri and Sat","Dubai Dolphinarium 3pm Show Fri and Sat",""
931CCD27-0E31-45EC-B70D-2AB2B9114A5D,11139,A12512EB-D346-4DC4-9ED1-DA8621421779,919,Adult ,Attractions,2015-09-30,,,dubai,"Dubai Dolphinarium 3pm Show Fri and Sat","Dubai Dolphinarium 3pm Show Fri and Sat",""
0144CC7B-40AD-41D4-96C4-FE21A16A7293,11140,4FE5BEBB-0AF9-47AE-8327-C8D78B203A1B,921,Adult ,Attractions,2015-09-30,,,dubai,"Dubai Dolphinarium 6pm Show Mon to Sat","Dubai Dolphinarium 6pm Show Mon to Sat",""
0144CC7B-40AD-41D4-96C4-FE21A16A7293,11140,51B19AD8-8CF1-438C-A4CB-21D2C110BA4F,922,Child,Attractions,2015-09-30,,,dubai,"Dubai Dolphinarium 6pm Show Mon to Sat","Dubai Dolphinarium 6pm Show Mon to Sat",""
0144CC7B-40AD-41D4-96C4-FE21A16A7293,11140,DDF74C68-FBE6-4497-99EE-154BAB01DFC5,11140,,Attractions,2015-09-30,,,dubai,"Dubai Dolphinarium 6pm Show Mon to Sat","Dubai Dolphinarium 6pm Show Mon to Sat",""
DE77E60C-80FC-4011-AA40-8318A72483F1,11116,4DA0AFD8-8FAB-4118-8B91-60E2611A72AC,A7F74260-C8D9-42C2-BFA7-F7B8EC91E46E,Child,Attractions,2015-09-21,,,dubai,"Dubai Ice Rink","Dubai Ice Rink",""
DE77E60C-80FC-4011-AA40-8318A72483F1,11116,40C9BE88-53BC-46A3-A7CE-A29961158BD6,11116,,Attractions,2015-09-21,,,dubai,"Dubai Ice Rink","Dubai Ice Rink",""
DE77E60C-80FC-4011-AA40-8318A72483F1,11116,4AF41153-2677-47DA-941B-6C43ABA1AD4A,8B08F3C9-6678-4709-9A6D-33F45A3C7EBF,Adult ,Attractions,2015-09-21,,,dubai,"Dubai Ice Rink","Dubai Ice Rink",""
0A156838-D6D2-423C-B250-96C182D62B32,11156,1635C712-85A0-4A89-8AF4-5F6B3DB07D88,11156,,Attractions,2015-09-30,,,dubai,"Dubai Palm Explorer Tour","Dubai Palm Explorer Tour",""
0A156838-D6D2-423C-B250-96C182D62B32,11156,0E7F2D2C-6AAC-4BB1-88FA-4C8C33E32EDD,942,Child,Attractions,2015-09-30,,,dubai,"Dubai Palm Explorer Tour","Dubai Palm Explorer Tour",""
0A156838-D6D2-423C-B250-96C182D62B32,11156,3656E05B-7711-4FEC-A283-D26556429E7C,941,Adult ,Attractions,2015-09-30,,,dubai,"Dubai Palm Explorer Tour","Dubai Palm Explorer Tour",""
8F77A7E4-9E43-4782-BBDD-E96C636CBF47,11157,6B9AF38E-11B4-4948-A060-86E32DB4AFD2,11157,,Attractions,2015-09-30,,,dubai,"Dubai Palm House Boat (Per Hour)","Dubai Palm House Boat (Per Hour)",""
8F77A7E4-9E43-4782-BBDD-E96C636CBF47,11157,A78BAA78-F532-499E-A67D-A044BAE0B749,343,Adult ,Attractions,2015-09-30,,,dubai,"Dubai Palm House Boat (Per Hour)","Dubai Palm House Boat (Per Hour)",""
2F6C2B3F-47F5-41DA-8F05-3AD643C539A3,11158,84AA868B-3CF0-4E7B-B523-A2988CA4CE5D,943,Adult ,Attractions,2015-09-30,,,dubai,"Dubai Palm Speed Boat (Per Hour)","Dubai Palm Speed Boat (Per Hour)",""
2F6C2B3F-47F5-41DA-8F05-3AD643C539A3,11158,BEB85DAE-B0FC-402C-9A83-3D74743BAEA5,11158,,Attractions,2015-09-30,,,dubai,"Dubai Palm Speed Boat (Per Hour)","Dubai Palm Speed Boat (Per Hour)",""
D912437D-EEE2-41C6-80E1-22ED0A221799,11159,8C0B0B54-A381-4BD9-931F-3CBEAFCF66A8,345,Adult ,Attractions,2015-09-30,,,dubai,"Dubai Palm Sunset Dinner Delight Tour","Dubai Palm Sunset Dinner Delight Tour",""
D912437D-EEE2-41C6-80E1-22ED0A221799,11159,6E47E898-D8CC-421F-9B49-B7EE508D2768,346,Child,Attractions,2015-09-30,,,dubai,"Dubai Palm Sunset Dinner Delight Tour","Dubai Palm Sunset Dinner Delight Tour",""
D912437D-EEE2-41C6-80E1-22ED0A221799,11159,4CF4FA92-39DA-4860-8C2A-800F1AB02A8D,11159,,Attractions,2015-09-30,,,dubai,"Dubai Palm Sunset Dinner Delight Tour","Dubai Palm Sunset Dinner Delight Tour",""
F053FBE9-E68D-4E8F-A05B-615DDB66117A,11171,56187050-3D25-464B-996B-855AA16C920A,11171,,Attractions,2015-10-09,,,dubai,"Dubai Water Taxi","Dubai Water Taxi",""
F053FBE9-E68D-4E8F-A05B-615DDB66117A,11171,227739B4-A898-410D-A73C-0A96DEAFD7F4,714,Adult ,Attractions,2015-10-09,,,dubai,"Dubai Water Taxi","Dubai Water Taxi",""
767E93BA-94D0-42B9-B4E3-17BECFCC70C9,11151,90A47C64-9C12-4F8D-A963-7225470F9297,936,Adult ,Attractions,2015-09-30,,,dubai,"Dune Buggy Double Seater with Dinner","Dune Buggy Double Seater with Dinner",""
767E93BA-94D0-42B9-B4E3-17BECFCC70C9,11151,C4FFAD4F-F45E-454F-95F6-EBBBAEE98E08,11151,,Attractions,2015-09-30,,,dubai,"Dune Buggy Double Seater with Dinner","Dune Buggy Double Seater with Dinner",""
2C77C069-038D-4685-930F-C3178487D87F,11150,BC0421B2-5CD2-4C23-B338-8FA40EC47B6C,935,Adult ,Attractions,2015-09-30,,,dubai,"Dune Buggy Double Seater","Dune Buggy Double Seater",""
2C77C069-038D-4685-930F-C3178487D87F,11150,CB7D1F2A-8B42-4881-93A0-0A79FA2832D7,11150,,Attractions,2015-09-30,,,dubai,"Dune Buggy Double Seater","Dune Buggy Double Seater",""
33443007-22F5-4BE5-BFB6-2A347021F911,11149,EB9A9030-0030-424A-82B7-34A81EB08339,11149,,Attractions,2015-09-30,,,dubai,"Dune Buggy Safari Individual with Dinner","Dune Buggy Safari Individual with Dinner",""
33443007-22F5-4BE5-BFB6-2A347021F911,11149,47C03B15-5DA2-4D70-A22F-31B2A8302D9F,934,Adult ,Attractions,2015-09-30,,,dubai,"Dune Buggy Safari Individual with Dinner","Dune Buggy Safari Individual with Dinner",""
3B562A3B-A292-435F-94ED-2F25FB219841,11153,5B3C9265-A02F-4416-91AA-96983516AEC6,11153,,Attractions,2015-09-30,,,dubai,"Dune Buggy Safari Sharing with Dinner","Dune Buggy Safari Sharing with Dinner",""
3B562A3B-A292-435F-94ED-2F25FB219841,11153,C704009D-83F2-4135-8D87-A6A09827A39B,938,Adult ,Attractions,2015-09-30,,,dubai,"Dune Buggy Safari Sharing with Dinner","Dune Buggy Safari Sharing with Dinner",""
E670C6AC-671B-4B58-BEA0-B53779E3181C,11152,2936EA22-6236-4C15-8E84-4DA4AE5341DC,11152,,Attractions,2015-09-30,,,dubai,"Dune Buggy Safari Sharing","Dune Buggy Safari Sharing",""
E670C6AC-671B-4B58-BEA0-B53779E3181C,11152,C5E87DDC-320A-4B4B-A967-DEFED7150C84,937,Adult ,Attractions,2015-09-30,,,dubai,"Dune Buggy Safari Sharing","Dune Buggy Safari Sharing",""
D151223A-902D-4EDB-B18B-A2E5998EDC3A,11148,61BD1B3B-485E-4171-8224-A54CD08061D3,933,Adult ,Attractions,2015-09-30,,,dubai,"Dune Buggy Sarafi Individual","Dune Buggy Sarafi Individual",""
D151223A-902D-4EDB-B18B-A2E5998EDC3A,11148,B13232E2-3D49-485E-B0AD-696811A2F8F0,11148,,Attractions,2015-09-30,,,dubai,"Dune Buggy Sarafi Individual","Dune Buggy Sarafi Individual",""
55C8664B-B1F3-4B9D-90AA-5CE3129D3F6D,11005,74EDFD9E-FA33-47A7-9BB2-95C67D4B7D67,11005AD,Adult ,Attractions,2015-09-09,,,dubai,"DXB Desert Safari","DXB Desert Safari",""
55C8664B-B1F3-4B9D-90AA-5CE3129D3F6D,11005,DA53A413-F50A-4B95-9189-2A033BC54400,11005,,Attractions,2015-09-09,,,dubai,"DXB Desert Safari","DXB Desert Safari",""
55C8664B-B1F3-4B9D-90AA-5CE3129D3F6D,11005,C16D87BD-386F-495D-A7E8-F570F649A984,11005CH,Child,Attractions,2015-09-09,,,dubai,"DXB Desert Safari","DXB Desert Safari",""
8F315B39-DEFC-4F33-A80E-7E7CC9FFEF95,11164,7698E270-8DEE-4770-9ECC-D9A7CE855B3B,949,Adult ,Attractions,2015-09-30,,,dubai,"Helicopter 15 mins Fun Ride (Exclusive)","Helicopter 15 mins Fun Ride (Exclusive)",""
8F315B39-DEFC-4F33-A80E-7E7CC9FFEF95,11164,5AA363E1-E30C-4B55-A87C-83D1AFD627B5,11164,,Attractions,2015-09-30,,,dubai,"Helicopter 15 mins Fun Ride (Exclusive)","Helicopter 15 mins Fun Ride (Exclusive)",""
9D678765-E22A-4BB0-8891-C9D2E5165E0E,11162,9E534341-CA49-41CC-8BA5-40D1EEE37EF9,11162,,Attractions,2015-09-30,,,dubai,"Helicopter 15 mins Fun Ride (Sharing)","Helicopter 15 mins Fun Ride (Sharing)",""
9D678765-E22A-4BB0-8891-C9D2E5165E0E,11162,FDDB48B3-56EA-4F94-9C10-5C6FF6EEF1C8,747,Adult ,Attractions,2015-09-30,,,dubai,"Helicopter 15 mins Fun Ride (Sharing)","Helicopter 15 mins Fun Ride (Sharing)",""
B3983F9F-404E-4920-A459-AACF55EDD48C,11165,572CC824-7ED5-49FB-B839-65EDDD96F0B4,11165,,Attractions,2015-09-30,,,dubai,"Helicopter 25 mins Fun Ride (Exclusive)","Helicopter 25 mins Fun Ride (Exclusive)",""
B3983F9F-404E-4920-A459-AACF55EDD48C,11165,CFFD46B6-7E2B-4946-B55C-3BAD5803049C,950,Adult ,Attractions,2015-09-30,,,dubai,"Helicopter 25 mins Fun Ride (Exclusive)","Helicopter 25 mins Fun Ride (Exclusive)",""
02985F82-5C60-46C9-8191-D0F9FFF83507,11163,8B212F78-2586-4121-96E6-68874EDE4375,11163,,Attractions,2015-09-30,,,dubai,"Helicopter 25 mins Fun Ride (Sharing)","Helicopter 25 mins Fun Ride (Sharing)",""
02985F82-5C60-46C9-8191-D0F9FFF83507,11163,35AE2FE6-2588-431A-9B13-99C05A447A2E,948,Adult ,Attractions,2015-09-30,,,dubai,"Helicopter 25 mins Fun Ride (Sharing)","Helicopter 25 mins Fun Ride (Sharing)",""
7890FCDD-E847-4754-98A1-34E7243A1378,11118,41B5EE8B-FEC7-432F-830E-C01E0F07A249,11118,,Attractions,2015-09-21,,,dubai,"Heritage Dinner Safari","Heritage Dinner Safari",""
7890FCDD-E847-4754-98A1-34E7243A1378,11118,4C6EA8F8-5D7E-4EFA-A147-43E997AED702,11A56A09-7D8C-4414-B58A-AFC08608AF13,Adult ,Attractions,2015-09-21,,,dubai,"Heritage Dinner Safari","Heritage Dinner Safari",""
7890FCDD-E847-4754-98A1-34E7243A1378,11118,E2267036-7472-47A7-936C-340323062D57,31595950-3496-469F-A277-67316603F507,Child,Attractions,2015-09-21,,,dubai,"Heritage Dinner Safari","Heritage Dinner Safari",""
D0876CB5-3FA1-4D33-AB5E-6B1125EF1037,11121,EC7913D8-51D6-408A-A3CB-1FC4FDDAA253,F6FE6486-C885-4799-A2B4-F6F4704A7DD5,Adult ,Attractions,2015-09-21,,,dubai,"Hot Air Balloon Flight","Hot Air Balloon Flight",""
D0876CB5-3FA1-4D33-AB5E-6B1125EF1037,11121,B3F94FDC-0942-436C-87BA-19E75D7B41DE,75D3A114-0713-4E4D-9D5F-E14441BD9D38,Child,Attractions,2015-09-21,,,dubai,"Hot Air Balloon Flight","Hot Air Balloon Flight",""
D0876CB5-3FA1-4D33-AB5E-6B1125EF1037,11121,E48787EA-30E5-421D-B187-44EB7D116A39,11121,,Attractions,2015-09-21,,,dubai,"Hot Air Balloon Flight","Hot Air Balloon Flight",""
1CD33E65-E8E0-4BE3-9279-857B6349BF40,11026,FC399899-4605-481D-9917-4C811B3374D9,11026CH,Child,Attractions,2015-09-08,,,dubai,"KidZania","KidZania","KidZania"
1CD33E65-E8E0-4BE3-9279-857B6349BF40,11026,6F421ED2-40A1-4A64-81C3-D44C222C3FCA,110,,Attractions,2015-09-08,,,dubai,"KidZania","KidZania","KidZania"
1CD33E65-E8E0-4BE3-9279-857B6349BF40,11026,651AA0FF-CE95-4F46-9C5F-F1B15906F939,11026AD,Adult ,Attractions,2015-09-08,,,dubai,"KidZania","KidZania","KidZania"
082D1C39-1F60-4FA2-9FF0-AA0171AEAC15,11018,2280D3CF-04AD-42E8-887D-EA3F11FEED15,11018CH,Child,Attractions,2015-09-21,,,dubai,"Lost Chambers","Lost Chambers","Lost Chambers"
082D1C39-1F60-4FA2-9FF0-AA0171AEAC15,11018,08C3E798-CD28-4678-8092-6946E7F901A7,102,,Attractions,2015-09-21,,,dubai,"Lost Chambers","Lost Chambers","Lost Chambers"
082D1C39-1F60-4FA2-9FF0-AA0171AEAC15,11018,F58D30F4-30D8-4620-B788-6E5D7B1226C0,11018AD,Adult ,Attractions,2015-09-21,,,dubai,"Lost Chambers","Lost Chambers","Lost Chambers"
D0AE8BBD-52A8-4332-AD6C-B1A9E6B1BA2A,11103,B44796E3-C11A-4EA1-95D9-16D857E554C1,646DCCB6-0532-4277-9271-16B91F7A4DC5,Adult ,Attractions,2015-09-21,,,dubai,"Marina Dhow Dinner Cruise","Marina Dhow Dinner Cruise",""
D0AE8BBD-52A8-4332-AD6C-B1A9E6B1BA2A,11103,E1BCCE96-8338-4264-A8A7-D693CABF26E3,11103,,Attractions,2015-09-21,,,dubai,"Marina Dhow Dinner Cruise","Marina Dhow Dinner Cruise",""
D0AE8BBD-52A8-4332-AD6C-B1A9E6B1BA2A,11103,8CAA5361-4EF7-4C5A-8897-DF022D5B5E60,09C88294-4BF5-4077-9587-BB0D1AFDACFD,Child,Attractions,2015-09-21,,,dubai,"Marina Dhow Dinner Cruise","Marina Dhow Dinner Cruise",""
A2746649-C115-484E-AC21-DCFA99EE5C7E,1188,728BD0AC-E3AF-4736-AE75-19B76EA34604,1188,,Attractions,2015-09-21,,,dubai,"Morning Safari","Morning Safari",""
A2746649-C115-484E-AC21-DCFA99EE5C7E,1188,8E17B793-278C-4066-9788-63D1D2C5478F,7F4392DF-AD6B-4F97-9335-806105924D1B,Child,Attractions,2015-09-21,,,dubai,"Morning Safari","Morning Safari",""
